Year,Rk,TeamName,Seed,AdjEM,AdjO,AdjD,AdjT,SOS-AdjEM,SOS-OppO,SOS-OppD,NCSOS-AdjEM,Tempo-Adj,Avg. Poss Length-Offense,Avg. Poss Length-Defense,Off. Efficiency-Adj,Off. Efficiency-Raw,Def. Efficiency-Adj,Def. Efficiency-Raw,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,Experience,Bench,Continuity,Off-FT,Off-2P,Off-3P,Def-FT,Def-2P,Def-3P
2015,10,North Carolina,4,23.85,119.1,95.3,69.2,12.76,111.1,98.3,7.64,69.2,16,18.5,119.1,111.5,95.3,99.4,51.6,18.2,40,35.3,45.4,17.7,31.2,37.8,77.8,1.47,32.1,65.6,19.3,62,18.7,22.6,49.1,28.3
2015,32,North Carolina State,8,15.93,114.9,98.9,64.1,9.84,109.3,99.5,-0.65,64.1,19.4,17.7,114.9,107.8,98.9,101.5,49.3,16,34,35.4,45.5,14.9,30.1,34.7,77.7,1.78,32.2,51.1,19.8,52.2,28,21.2,52,26.9
2015,152,North Dakota State,15,1.41,103.8,102.4,60.8,-4.21,102.9,107.1,-5.5,60.8,20.5,18.2,103.8,103.7,102.4,99.8,49.7,16,26.1,35.8,48.1,16.5,23.7,30.6,76.6,1.77,24.7,40.4,20,47.2,32.8,19.1,50.5,30.2
2015,117,Northeastern,14,5.12,108.3,103.1,63.3,-1.29,104.5,105.7,1.8,63.3,19.3,18.4,108.3,107.2,103.1,101.4,54.5,21.5,30.1,41.3,49.8,15.5,25.2,25,77.8,2.48,21.1,66.2,21.6,53,25.4,14.7,59.9,25.4
2015,18,Northern Iowa,5,20.98,116.3,95.3,58.2,1.42,104.4,103,0.61,58.2,21.3,20,116.3,112.3,95.3,93.5,55.9,17.8,26.9,39.8,45.6,19.2,26.9,27,76.9,2.1,37.5,73.2,20.7,45.5,33.8,17.4,49.5,33.1
2015,9,Notre Dame,3,24.96,125.4,100.4,63.4,7.59,107.7,100.1,-11.62,63.4,18.4,19.1,125.4,120.4,100.4,102,58.3,14.5,27.9,36.7,47.9,17.3,32.2,24.1,77.3,2.22,19.6,56.6,18.9,50.5,30.6,15.2,57.5,27.3
2015,19,Ohio State,10,20.75,115.6,94.8,65.2,6.76,108.1,101.4,-7.41,65.2,16.3,19.9,115.6,112.9,94.8,95.4,54.2,17,33.5,34.7,46.4,21.6,32,27.8,77.6,1.56,30,46,17.9,55.3,26.9,17.4,50.1,32.4
2015,11,Oklahoma,3,22.8,112.5,89.7,66.7,11,110.2,99.2,1.05,66.7,16.7,18.6,112.5,105.3,89.7,92.5,49.3,17.6,31.5,32.8,44.1,19.7,31.4,28.4,76.9,2.15,22.3,69.5,19.8,51.9,28.3,17.4,51.8,30.7
2015,38,Oklahoma State,9,14.92,111.8,96.8,63.3,10.42,108.2,97.8,-1.65,63.3,18.5,18.4,111.8,103.2,96.8,98,50.2,18.5,26.9,39,46.5,21.1,32.6,42.1,75.7,2.31,29.6,37.5,22.1,46.6,31.3,23.7,49.1,27.2
2015,45,Oregon,8,13.88,115.2,101.3,66.6,7.28,108.4,101.1,-2.34,66.6,16.7,18.7,115.2,109,101.3,103.9,52.3,16.9,30.2,29.1,48,16.7,31.5,35.4,76.4,1.22,30.3,25.1,17.6,52.8,29.6,20.5,52,27.5
2015,27,Providence,6,16.72,112.6,95.9,65.2,10.26,109.7,99.4,2.18,65.2,18.1,18.2,112.6,105.3,95.9,99.3,48.4,18.1,35.1,40.7,48.2,19.7,29,39.3,78.6,1.97,29.2,43.3,22.9,55.4,21.6,22,48.7,29.4
2015,44,Purdue,9,13.96,110.9,97,64.3,7.45,109,101.6,-2.75,64.3,18.2,18.4,110.9,106.2,97,98.4,50.2,19.9,36.5,41.7,45.4,17.6,30.9,38.4,78.1,1.39,34.1,41.7,22.1,53.2,24.6,22.6,50,27.3
2015,184,Robert Morris,16,-1.39,103.1,104.5,65.4,-4.59,102.7,107.3,2.49,65.4,16.9,18.8,103.1,103,104.5,101.9,50.1,19.9,31,35.5,49.3,21.8,35.9,37.6,76.9,1.07,33.5,37.5,20.1,52.4,27.5,20.1,49.7,30.2
2015,26,SMU,6,17.51,113.1,95.6,63.1,2.52,105.3,102.8,0.99,63.1,18,19.8,113.1,109.4,95.6,94.6,52.1,19.5,36.7,43.8,45.7,20.3,29.2,31.2,77.4,1.98,32.9,67.2,22.8,58.5,18.7,18.9,41.4,39.7
2015,31,San Diego State,8,15.95,104.9,89,60.4,3.63,106.1,102.5,3.5,60.4,18.8,20.7,104.9,100.4,89,88.3,46.6,18.6,35.7,36.2,43.5,21.1,29.7,25.7,78.6,1.87,36.7,64.5,19.7,55,25.3,17.1,54.9,28
2015,50,St. John's (NY),9,13.7,110.7,97,66.7,8.72,109,100.3,-1.5,66.7,16.8,18.6,110.7,104.1,97,99.8,49.3,15.7,27.6,35.7,46.4,19.5,35.4,33.3,77,2.89,21.6,66.7,20,54.4,25.6,18.9,50.7,30.4
2015,51,Stephen F. Austin,12,13.64,113.9,100.3,65.4,-5.56,102.2,107.7,0.63,65.4,19.2,16.3,113.9,114.7,100.3,96.5,55.6,20.3,37.6,41.9,49,24.4,29.6,49.1,75.3,1.49,38.6,57.8,21.7,49.4,28.9,25.9,52.6,21.4
2015,24,Texas,11,18.94,112.4,93.4,62,9.52,108.3,98.8,-2.47,62,18.6,19.3,112.4,105.7,93.4,94.6,49.1,20.1,37.9,36.5,42.1,14,28.6,34.8,77.4,1.91,40.4,79.7,21.2,51,27.8,21.5,48.6,29.9
2015,213,Texas Southern,15,-3.84,104.1,107.9,63.3,-6.74,100,106.8,15.16,63.3,18.7,18.2,104.1,103.5,107.9,103.5,49.5,19.7,33.8,46.8,49.3,18.7,34.6,33.1,76,1.26,32.2,18.5,23.8,53,23.2,18,57.8,24.3
2015,135,UAB,14,3.06,104.9,101.9,64.7,0.29,103.9,103.6,3.4,64.7,18.8,17.5,104.9,101,101.9,100.2,47.6,20.1,34.2,35.7,47.6,19.7,33.1,33.6,76.7,1.13,37.4,23.9,21.7,53.7,24.7,19.4,54.7,25.8
2015,91,UC Irvine,13,7.09,106.3,99.2,63.4,0.9,104.7,103.8,2.29,63.4,18.9,18.6,106.3,103.4,99.2,98.2,50.7,18.2,30,30.2,44.7,17.2,30.7,35.3,77.5,1.8,37.3,74.8,16.9,54.6,28.5,21.7,52.7,25.6
2015,40,UCLA,11,14.65,112.9,98.2,65.8,8.4,107.9,99.5,2.63,65.8,17.5,17.9,112.9,105.7,98.2,100.8,49.6,17.6,33.8,35.7,48.5,17.9,28.6,32.3,78.3,1.15,21,34.8,19.6,54.6,25.8,18.8,46.8,34.4
2015,8,Utah,5,27.24,116.4,89.2,60.5,8.19,108.8,100.6,0.6,60.5,20.3,18,116.4,112.9,89.2,91.7,55.2,18.2,31.3,43.4,43,18.3,28.4,34.3,77.8,1.54,37.4,63.7,21.7,46.5,31.9,21.4,53.5,25.1
2015,30,Virginia Commonwealth,7,16.27,111.1,94.9,66.5,6.65,107.9,101.2,8.77,66.5,16.8,19,111.1,106.5,94.9,96.9,48.7,15.7,31.8,37.3,49.5,23.6,30.6,37.8,76.5,1.52,39.6,60.3,20.1,46.2,33.7,20.9,50.1,29
2015,64,Valparaiso,13,11.13,107.4,96.3,62.3,-2.06,104.2,106.3,-3.69,62.3,19,18.6,107.4,107.4,96.3,94.4,51.3,19,34.7,36.6,45.2,18.6,27.4,33.4,77.7,0.97,34.5,41.3,19.6,49.8,30.7,20.6,46.6,32.8
2015,5,Villanova,1,30.65,122.7,92,64.2,7.67,108.2,100.6,0.23,64.2,17.8,19,122.7,117.2,92,93.2,55.3,16.2,32.5,41.8,45.5,21.6,31.2,30.4,77.4,2.34,31.5,76.9,21.6,42.8,35.5,18.5,55.1,26.4
2015,6,Virginia,2,30.06,115.6,85.5,58,8.21,108.5,100.3,0.46,58,21.1,19.5,115.6,110.6,85.5,86.8,50.6,15.7,34.2,34.9,42.3,17.9,24.3,28.6,78.3,1.8,33.6,69.5,20.1,57,22.9,17.9,49.2,32.7
2015,25,West Virginia,5,17.64,112.6,94.9,67.9,9.56,108.9,99.3,-2.65,67.9,19.1,15.3,112.6,105.1,94.9,96.9,46.1,18.7,40.2,40.4,52.7,28,30.9,55.5,76.5,1.52,41.8,44.6,22.5,50.7,26.8,26.6,48.8,24.5
2015,13,Wichita State,7,22.21,115.8,93.6,62.3,3.24,105.5,102.3,3.44,62.3,18.7,20,115.8,112,93.6,92.5,50.3,15,34.5,36.2,45.8,21.3,27.4,36.6,76.2,1.62,30.4,61.4,20.2,50.6,29.2,21.7,50.7,27.5
2015,2,Wisconsin,1,33.72,129,95.2,58.7,11.03,109.8,98.8,5.3,58.7,21.8,18.3,129,121.1,95.2,97.5,54.8,12.4,32.1,36.2,47.7,15.8,23.7,22.4,79.2,2.17,21.2,71.9,20.1,50.1,29.8,14.3,59.6,26
2015,96,Wofford,12,6.72,105.2,98.5,60.5,-3.98,104,108,6.79,60.5,19.3,19.2,105.2,105.9,98.5,96.8,51.1,17.2,29.4,37.6,47,19.9,27.7,36.4,75.6,2.53,32.2,87.7,20.2,51.2,28.6,21.4,54.3,24.3
2015,109,Wyoming,12,5.67,104.8,99.1,59.1,-1.04,103,104.1,-10.31,59.1,21.6,19.4,104.8,102.9,99.1,96.1,52.2,18.8,22,40.4,47,17.9,26.9,27,77,2.27,24,66.5,21.4,49.2,29.4,16.9,50.5,32.6
2015,21,Xavier,6,19.49,116.6,97.1,65,10.29,109.5,99.2,2.07,65,18.1,18.3,116.6,109.9,97.1,100.9,53.4,18.1,31.3,38.5,50,18.8,27.3,33.3,77.3,1.62,30.3,50.4,20.9,53.2,25.9,18.4,50.2,31.4
2016,19,Arizona,6,20.97,116.8,95.8,68.3,6.66,107.9,101.3,-3.66,68.3,17.1,17.1,116.8,112.8,95.8,96.5,53.6,18.2,35,43.8,46.2,16,24.9,29.3,78.3,2.08,36,32.4,22.7,53,24.2,18.4,55.4,26.1
2016,217,Austin Peay,16,-5.1,104.5,109.6,69.5,-2.92,105.1,108,-0.19,69.5,17.2,16.7,104.5,104.7,109.6,108.9,51.3,20.2,31.9,47,53.8,18.6,30,31.3,76.4,1.43,28.6,46.8,23.5,51.9,24.6,17.1,49.6,33.2
2016,24,Baylor,5,19.06,118.9,99.8,66.6,11.21,109.7,98.4,-3.12,66.6,17.9,17.8,118.9,112.4,99.8,103.1,51.6,18.6,40.1,38.6,51.2,19.8,28.8,38.6,76.8,1.52,29.4,63.1,21.3,54.4,24.3,20.9,50.1,28.9
2016,138,Buffalo,14,2.95,105.9,102.9,72.1,0.97,106.5,105.6,2,72.1,15.9,17,105.9,104.8,102.9,104,49.6,18.8,31.8,41.6,49.8,17.7,28.7,37.8,77.2,1.16,33.4,34.8,23,47.8,29.2,21.4,49.6,29
2016,30,Butler,9,17.27,118,100.7,67.9,8.1,108.5,100.4,-4.1,67.9,17.1,17.3,118,113.5,100.7,102.1,52.6,14.5,32.2,39.3,49.7,18.6,27.5,35.8,77.3,2.37,25.8,65,21.5,51.7,26.8,20.3,50.1,29.6
2016,110,Cal State Bakersfield,15,6.26,104,97.8,67.6,-6.5,100.6,107.1,-2.99,67.6,18.6,16.4,104,104.5,97.8,93.2,49.3,18.2,34.1,38,45.2,21.5,29.7,42.1,75.5,1.28,32.1,48.9,20.1,57.2,22.6,23.9,48.1,28
2016,28,California,4,18.32,112.5,94.2,68.1,7.65,109.4,101.8,-2.58,68.1,17.3,17.6,112.5,108.6,94.2,97.7,52.2,17.7,32.4,41.7,44.3,14.1,25.3,37.5,79,1.68,31.5,56,20.8,51.4,27.8,23.1,52.9,24
2016,109,Chattanooga,12,6.5,107.5,101,66.3,-3.18,104.4,107.6,-0.04,66.3,17.4,18.1,107.5,109.5,101,99.8,51.7,18,32.3,41.6,50.5,20.2,29,30.9,77,1.74,31.1,61.5,22.8,47.8,29.4,17.1,53,29.9
2016,32,Cincinnati,9,17.06,111.2,94.1,64,5.2,107.3,102.1,-1.21,64,17.9,18.6,111.2,108.5,94.1,94.6,49.3,16.3,36.7,33.2,45.6,20.3,30.6,27,77.6,1.69,32.4,80.4,19.2,49.5,31.3,16.7,48.8,34.4
2016,57,Colorado,8,12.91,108.8,95.9,69,7.51,109.5,102,-2.15,69,17.4,16.2,108.8,105.1,95.9,99.2,48.4,18.8,34.8,40.5,46.8,15.4,24.8,35.7,78,1.94,36.6,56.4,23.5,47.2,29.4,20.8,53.4,25.8
2016,26,Connecticut,9,18.71,111.9,93.2,65.9,6.17,107.6,101.4,-0.91,65.9,18,18,111.9,108.2,93.2,94.3,51.5,16.3,28.6,29.6,44.5,18.2,29.1,35.4,78,2.32,29.6,55.6,18.5,52.4,29.1,20.8,47.7,31.5
2016,59,Dayton,7,12.63,106.6,94,67.8,3.89,107.3,103.4,2.58,67.8,16.7,18,106.6,104.7,94,95.1,51.6,18.6,28.7,40.8,46.9,18,24.2,32.8,76.8,1.99,34.8,60.9,20.9,51.4,27.7,18.9,47.7,33.4
2016,17,Duke,4,21.87,121.9,100,67.7,11.23,112,100.7,3.52,67.7,17.6,17.3,121.9,117.7,100,105.7,53.7,14.3,33.2,40.6,49.5,17.4,34.6,25.3,78.7,0.75,20.9,23.6,21.4,44.9,33.7,14.8,59.2,26
2016,162,Florida Gulf Coast,16,-0.08,103.6,103.7,67,-5.83,104.1,110,-1.87,67,17.8,16.6,103.6,106.7,103.7,102.2,51.5,17.2,31.7,37.3,47.7,15.9,27.5,35.3,77.3,1.22,33.2,37.2,18.9,61.1,20,20.4,51.3,28.3
2016,108,Fresno State,14,6.63,107.4,100.8,69,1.65,105.3,103.7,-2.89,69,16.9,17.1,107.4,104.6,100.8,100.4,48.4,15.1,30,37.7,48.8,21,29.7,46.4,77.2,2.38,34.3,59.9,21.4,53.2,25.4,24.9,45.2,29.9
2016,21,Gonzaga,11,20.82,116.3,95.5,67.3,3.51,107.3,103.8,6.12,67.3,17.6,17.4,116.3,115.3,95.5,97,55.2,17.1,32.1,34.4,44.8,15.1,26,28.1,78.6,1.7,22.6,42.4,19.1,51.3,29.6,18.1,54.6,27.3
2016,127,Green Bay,14,3.74,108.3,104.6,76.2,0.11,104.4,104.3,1.92,76.2,13.4,17.7,108.3,106.3,104.6,103.6,49.8,15.8,30.9,42.2,51.5,21.1,32,35.8,76.7,1.85,31.6,48.8,21.8,52.3,25.9,19.9,51.4,28.7
2016,248,Hampton,16,-7.4,99.8,107.2,71.2,-9.75,98.9,108.7,1.91,71.2,16.1,17.3,99.8,101.3,107.2,102,46.7,18.7,34.5,41.3,48.6,16.7,27.2,35.7,76,1.61,29.9,51.7,22.4,51.3,26.3,21.1,51.8,27.1
2016,60,Hawaii,13,12.16,108.2,96.1,70.6,-2.32,102.5,104.9,-8.92,70.6,17,16.6,108.2,107.2,96.1,92.9,51.9,18.1,30.4,45.4,44.9,19.8,26.4,40.2,77.2,1.39,33.1,70.2,23.2,49,27.8,24.2,50.2,25.6
2016,285,Holy Cross,16,-11.39,97.1,108.5,63.6,-6.09,101.9,108,-6.27,63.6,19.3,17.6,97.1,98.5,108.5,106.1,47.9,16.8,23.1,36.1,53.1,19.6,29.6,33.4,76.3,1.6,26.9,44.8,20.6,46.2,33.2,18.6,47.9,33.5
2016,11,Indiana,5,23.05,121.7,98.7,68.2,6.4,108.8,102.4,-3.12,68.2,16.9,17.8,121.7,119.3,98.7,101.3,58.7,19.6,37.2,33.9,49.8,18.9,29.2,30.2,77.3,2.01,36.9,65.4,17.4,46.8,35.8,17.1,56.2,26.7
2016,104,Iona,13,7.13,110.5,103.4,71.9,-1.78,103.7,105.5,5.71,71.9,15.7,17.2,110.5,109.6,103.4,101.6,53.8,17.6,29.2,32.4,48.8,19.2,31,36.3,76.6,1.7,29.6,39.7,17.6,45.1,37.3,20.6,47.9,31.5
2016,23,Iowa,7,20.24,116.1,95.9,68.8,9.12,110.2,101.1,1.28,68.8,16.1,18.3,116.1,111.5,95.9,100,51.3,14.8,31.9,33,48,18.8,31.3,25,78.5,2,28.9,63.2,18.7,49.7,31.5,15.1,53.2,31.7
2016,20,Iowa State,4,20.95,121.2,100.3,71.2,12.05,110.2,98.1,2.54,71.2,15.4,18.1,121.2,113.2,100.3,104,57.1,15.7,26.2,26.1,49.8,16.8,30.1,24.9,77.5,2.45,19,60.8,13.8,55.5,30.7,14.7,54.7,30.6
2016,3,Kansas,1,29.67,120,90.4,69,12.61,111.4,98.8,3.62,69,16.2,18.1,120,114.2,90.4,96.1,55.7,17.8,32.2,38.6,45.1,18.5,27.9,37.3,77.2,2,28.8,76.9,19.8,51,29.2,23,50,27
2016,6,Kentucky,4,25.14,121.8,96.6,67.4,8.37,108.6,100.3,3.19,67.4,17.7,17.3,121.8,115.6,96.6,98.7,53.5,16.2,37.5,37.8,44.5,18,31.9,40.8,76.7,0.77,29,22,19.6,54.8,25.6,24.3,51.1,24.6
2016,56,Little Rock,12,13.24,109.2,96,63.4,-0.77,104.2,104.9,-0.2,63.4,19,18.2,109.2,108.3,96,94.3,51.9,15.6,26.7,31.4,45.9,21,29.5,38.3,76.2,1.59,36.9,37.9,18.1,50.2,31.7,22.3,46.3,31.4
2016,22,Maryland,5,20.25,116.2,95.9,67.4,8.6,109.2,100.6,-1.86,67.4,17.7,17.9,116.2,111.9,95.9,99.5,55.2,18.9,29.2,36.9,46.5,16.4,29.8,27,78.9,2.12,26.7,53,20.5,49.5,30,17.2,52.7,30.2
2016,15,Miami (FL),3,22.44,119.4,96.9,65.9,11.67,111.6,99.9,2.63,65.9,18,18,119.4,113.4,96.9,102.2,54.2,16.5,30.1,40.7,48.3,17.4,29.5,29.1,77.7,2.42,28.8,69.2,22,50.6,27.5,17.8,55.5,26.7
2016,50,Michigan,11,14.15,114.6,100.5,65.8,8.96,110.1,101.1,-2.15,65.8,18.6,17.7,114.6,112,100.5,103.1,54.5,14.5,24.8,27.8,51.4,17.9,26.4,27,77.9,1.53,30.3,63.5,15.9,45.2,39,16,53,31
2016,5,Michigan State,2,27.97,123.4,95.5,66.5,7.19,107.5,100.3,0.4,66.5,17,18.6,123.4,118.2,95.5,95,56.3,17.6,37.1,30,43.3,14.2,24.3,34.1,77.2,2.06,40.6,60.9,16.3,49.3,34.5,22,50.8,27.3
2016,119,Middle Tennessee,15,4.76,104.6,99.9,67.6,-0.58,105.5,106.1,2.11,67.6,17.5,17.1,104.6,104.3,99.9,99.8,51.7,17.1,28.7,34.9,49.4,19.4,25.7,42.4,76.7,1.35,32.6,64.7,17,49.4,33.6,22.2,49.7,28.1
2016,2,North Carolina,1,29.82,124.4,94.6,70.5,11.45,111.7,100.2,3.13,70.5,15.5,18.6,124.4,118.3,94.6,100.4,52.6,15.4,40.7,32.3,48.1,18.2,29.9,30.4,77.8,1.97,33.9,75.7,18.6,61.1,20.3,18,48.9,33
2016,67,Northern Iowa,11,11.13,109.6,98.5,62.9,4.8,106.1,101.3,7.57,62.9,19.2,18,109.6,105.7,98.5,98.8,53.1,15.2,17.7,34,48.8,18.5,27.4,24.8,76.8,2.14,24.3,53.5,19.5,44.5,36,15.4,51.6,32.9
2016,36,Notre Dame,6,16.6,120.6,104,64.6,10.75,111.3,100.5,-1.64,64.6,19.2,17.6,120.6,115.3,104,108.9,54,15.3,32.7,32.9,49.6,14.8,32.1,26,77.7,1.73,21.7,60.5,18.4,52.5,29.1,16,51.6,32.3
2016,10,Oklahoma,2,23.78,117.9,94.1,69.8,13.05,111.5,98.5,2.7,69.8,16.1,17.6,117.9,111,94.1,99.4,54.3,18.3,31.2,33,47.2,17.7,30.5,28.3,77,2.53,24.1,73.2,18,43.1,38.9,16.9,51.4,31.7
2016,12,Oregon,1,22.68,119.1,96.4,68.1,9.06,109,100,1.04,68.1,16.7,17.9,119.1,112.9,96.4,99.3,52.3,16.1,34.1,40.3,48.9,20.2,30.6,32,78.2,1.19,26.1,57.7,21.6,51.8,26.6,18.6,50.6,30.8
2016,64,Oregon State,7,11.65,110.7,99.1,67.1,9.61,109.8,100.2,0.46,67.1,17.6,17.1,110.7,104.8,99.1,103.1,49.8,16.6,29,36.8,49.5,19.5,32.2,39.3,78,1.5,35.9,58.6,20.1,51.4,28.6,21.6,48.4,30
2016,37,Pitt,10,16.6,114.9,98.3,65.3,9.06,110.8,101.7,-7.02,65.3,18.1,18.1,114.9,111.6,98.3,102.4,51.1,17.5,36.9,36.1,50,16.9,27.5,32.4,78.6,2.58,35.9,66.4,21.1,54.1,24.8,17.7,52.3,30
2016,44,Providence,9,14.49,110,95.5,68.4,8.93,109.5,100.6,-3.13,68.4,16.6,17.6,110,104.6,95.5,99.5,48,16.1,30.4,37.3,49.3,20.6,30.3,28,77.8,1.22,27.2,49.1,22,49,29,16.9,56,27
2016,9,Purdue,5,23.85,116.9,93.1,67.9,7.43,109.1,101.7,-2.67,67.9,16.9,18.2,116.9,113.7,93.1,95.1,53.6,17.7,34.9,35.4,44.3,13.7,23.4,28.1,78.6,1.77,38.4,65.7,19.7,50.8,29.5,18.1,53,28.8
2016,43,Saint Joseph's,8,15.37,114.3,98.9,70.2,4.66,107,102.3,1.97,70.2,16.5,17.7,114.3,109.9,98.9,99.6,51.2,14.3,28.3,37.4,48.1,16.1,25.8,25,77,1.81,28.6,68.6,20.8,52.2,27.1,15.4,50.6,34
2016,29,Seton Hall,6,18.27,111.1,92.9,69.7,8.55,108.5,100,-2.92,69.7,16.6,17.2,111.1,104.7,92.9,95.6,49.8,19.4,34.7,40.4,45.4,19.5,30.8,33.8,77.8,1.46,27.1,48,21.1,54.4,24.5,20.2,52.2,27.6
2016,80,South Dakota State,12,9.57,111.4,101.8,68.3,-0.23,104.6,104.8,1.91,68.3,17,17.9,111.4,110.4,101.8,100.7,51.3,17.1,32.4,40.2,48,17.2,25.5,40.2,76.5,1.42,32.5,67.3,22.6,47,30.3,23.3,50.5,26.2
2016,49,Southern California,8,14.25,113.9,99.7,71,7.61,108.7,101.1,-1.65,71,15.5,17.6,113.9,109.4,99.7,101.4,52.2,16.6,32.2,35,47.3,16.7,31.5,28.3,78.5,1.73,31.2,71.2,18.5,52.3,29.2,17.4,53.3,29.3
2016,41,Stephen F. Austin,14,15.62,112.2,96.6,67.3,-5.88,102.7,108.6,4.79,67.3,18.4,16.3,112.2,114.9,96.6,93.7,54.8,17.7,33.5,34.3,49.5,25.9,30.7,40.2,75.1,1.84,34.1,67.5,19,50.9,30.1,21.6,54.5,23.9
2016,94,Stony Brook,13,8.13,107.3,99.1,67.2,-5.6,103.3,108.9,4.38,67.2,17.6,17.5,107.3,110.2,99.1,96.7,52.2,17.3,34.8,32.2,47.6,18.4,26,27.6,76.7,2.5,24.3,68.9,17.1,57.4,25.5,17.2,52.2,30.6
2016,27,Syracuse,10,18.57,112.7,94.1,65,10.21,110.9,100.7,-0.82,65,17.6,19.2,112.7,107,94.1,99.2,50,18.1,33.5,35.4,47.3,20.4,35.3,28,78.6,1.7,15.9,50.3,19.5,44,36.5,16.4,51.3,32.3
2016,86,Temple,10,8.82,107,98.1,65.9,6.33,107.8,101.5,3.7,65.9,18.7,17.6,107,102.7,98.1,100.8,47,13.8,29.1,26.6,46.4,16.2,29.7,28.7,77.5,1.91,27.3,64.5,16.2,50,33.7,18.7,55,26.4
2016,39,Texas,6,16.19,113,96.8,65.3,12.54,111.5,99,5.55,65.3,17.9,18.2,113,106,96.8,101.6,49.4,15.4,30.7,39.4,47.7,18.5,32,38.3,77,2.19,38.2,54.6,21,49.4,29.6,21.9,50.2,27.8
2016,18,Texas A&M,3,21.26,113.8,92.5,67.1,8.48,109.6,101.1,3.15,67.1,16.7,18,113.8,109.5,92.5,95.6,51.2,17.3,34.5,38.1,47.4,21.2,29.4,32.4,78.2,2.48,35.2,47.8,20,50.2,29.8,18.3,47.1,34.5
2016,54,Texas Tech,8,13.78,113.2,99.4,66,10.66,110.4,99.7,0.62,66,18.4,17.5,113.2,106.6,99.4,103.5,50,17.8,31.3,42.2,49.6,19,32.4,32.9,77.6,1.44,32.7,60.9,23.9,52.1,24.1,19,48,33
2016,131,UNC Asheville,15,3.44,103.6,100.1,70.1,-4.12,103.4,107.5,2.64,70.1,16.1,17.4,103.6,104.3,100.1,98.1,49.6,18.6,31.6,41.8,49.3,22.2,29.3,33,76,1.3,26.1,38.1,22.8,54.6,22.6,19,54.8,26.1
2016,83,UNC Wilmington,13,9.21,110.7,101.5,70.3,0.85,105.7,104.9,-3.9,70.3,16.4,17.5,110.7,109.3,101.5,101.4,51.2,15.9,32.1,35.6,47.5,19.9,30.1,55.2,76.1,1.48,30.7,40.7,19.7,53.2,27.2,29.1,49.2,21.7
2016,33,Utah,3,16.79,115.6,98.8,65.3,9.79,109.8,100,1.9,65.3,18.3,17.4,115.6,111.2,98.8,102.1,55.1,18.2,29.9,37.9,48,15.3,27.8,23,77.6,2.04,28.1,66.3,19.9,50.5,29.5,14.8,53.7,31.5
2016,1,Villanova,2,32.01,122.8,90.8,66,10.74,110.5,99.7,2.98,66,18.4,17.1,122.8,116.2,90.8,94.5,56.1,16.3,28.2,34.1,46.7,20.6,29.4,30,77.3,1.96,31.5,58,19.2,47.4,33.4,17.5,48.8,33.6
2016,4,Virginia,1,29.64,120.6,91,61.3,12.67,112.1,99.5,4.98,61.3,20,18.7,120.6,115.2,91,97.3,54.8,15.1,29.9,32.1,48.4,18.8,25.2,33.4,77.9,2.3,31.8,71,18.1,56.4,25.6,19.5,48.8,31.7
2016,31,Virginia Commonwealth,10,17.07,112.1,95,69.6,3.82,107.3,103.5,0.95,69.6,17,17,112.1,110,95,96.1,51,16.3,33.2,32.2,49.2,21.4,27.7,36.8,76.6,2.11,34.5,65.2,17.9,53.8,28.3,20.2,54.9,24.8
2016,142,Weber State,15,2.45,103.4,100.9,66.8,-5.67,103.3,109,1.16,66.8,17.3,17.4,103.4,106.3,100.9,98.5,54.5,19.6,25.9,45.7,47.4,15.6,25.6,28.1,76.8,1.91,34.5,55.9,22,46,32,16.6,57.8,25.6
2016,8,West Virginia,3,24.45,115.3,90.9,69.5,11.24,110.9,99.6,0.72,69.5,18,15.8,115.3,110,90.9,94.2,49.8,20,42,46.2,48.4,25,27.1,55.3,77.3,1.41,40.1,72.6,23.8,53.4,22.8,29,44.5,26.5
2016,13,Wichita State,11,22.53,111.3,88.7,66,3.61,104.8,101.2,6.45,66,18,18,111.3,108.4,88.7,88.8,48.9,14.8,31.6,37.4,44.7,23.2,23.6,45.4,76.9,1.95,42.1,62,21.6,48.8,29.6,26.5,43.6,29.8
2016,38,Wisconsin,7,16.55,110.1,93.6,63.3,9.57,110.3,100.7,1.24,63.3,20.4,16.8,110.1,105.3,93.6,99.1,48.5,17.1,33.1,38,48.1,18.6,27.7,33.6,78,1.2,22.6,37.2,21.6,49.5,29,19.8,53,27
2016,14,Xavier,2,22.52,117.1,94.6,71.9,8.16,108.2,100,1.73,71.9,16.2,16.8,117.1,111.3,94.6,97.1,51.4,17.4,35.2,41.7,47.8,19.3,26,33.6,77.9,1.44,34.9,66.1,22.9,49.2,28,19.7,48.6,31.7
2016,47,Yale,12,14.33,110.4,96,66,-0.85,105.5,106.4,-1,66,18.7,16.8,110.4,110.7,96,95.5,52.2,19.9,39.3,41.7,46.7,17.8,24.3,33.3,76.9,1.88,30.3,44.8,21.2,53.5,25.3,19.9,51.3,28.9
2017,18,Arizona,2,23.31,118.4,95.1,66,7.13,108.7,101.5,1.69,66,18.6,17.1,118.4,113.7,95.1,98.2,53.7,16.6,33.3,40.5,47.7,17.4,26,28.6,78.7,0.78,33.9,40.6,22.4,51.7,25.8,17,53.6,29.4
